income,credit_score,loan_amount,years_employed,points,loan_approved
0.10995655110873898,0.9218181818181819,0.38520121689772746,0.625,0.611111111111111,True
0.4150578345606325,0.750909090909091,0.6881189129591441,0.0,0.4444444444444445,False
0.30340002168274804,0.9272727272727272,0.83639259244135,0.7000000000000001,0.7222222222222222,True
0.4951672490430402,0.22545454545454546,0.03816076934071094,1.0,0.5,False
0.6944066849580105,0.21090909090909093,0.6170038997896973,0.17500000000000002,0.3888888888888889,False
0.911300881487103,0.7727272727272727,0.6451803907956797,0.75,0.7777777777777778,True
0.39834543953432133,0.770909090909091,0.4543357085979133,0.8,0.6666666666666666,True
0.1773481999149369,0.9000000000000001,0.4613594136023031,0.525,0.6666666666666666,True
0.40419144198613977,0.7127272727272729,0.31206484676480795,0.65,0.7222222222222222,True
0.38789602288363867,0.9218181818181819,0.049084264042305564,0.2,0.8888888888888888,True
0.22856118287730065,0.027272727272727337,0.9662494640341385,0.225,0.22222222222222227,False
0.7321096479889252,0.6290909090909091,0.8335136900994344,0.625,0.611111111111111,True
0.2913827755585392,0.06545454545454554,0.8257549461992364,0.1,0.16666666666666669,False
0.7666936311097398,0.18181818181818188,0.8475611001082141,0.15000000000000002,0.3888888888888889,False
0.7467204843592331,0.6672727272727272,0.5011127672172653,0.675,0.6666666666666666,True
0.7079083653709836,0.7109090909090909,0.8287767727708925,0.375,0.7222222222222222,True
0.07759921942107062,0.2927272727272727,0.09837270555566897,0.7000000000000001,0.2777777777777778,False
0.6653851606608234,0.5618181818181818,0.2661044980296874,0.6000000000000001,0.6666666666666666,True
0.6936311097397236,0.040000000000000036,0.8803111664658921,0.625,0.4444444444444445,False
0.18662174446047486,0.42727272727272736,0.8118504604201973,0.55,0.2777777777777778,False
0.5834076940397461,0.07272727272727275,0.4129285174673826,0.7000000000000001,0.5,False
0.7965491072545471,0.32545454545454544,0.26822794372868897,0.2,0.4444444444444445,False
0.26714813486669275,0.8963636363636365,0.3944708740837536,0.525,0.7222222222222222,True
0.1781654727256048,0.7381818181818183,0.7452886048553403,0.5750000000000001,0.5555555555555556,True
0.504841090475436,0.7090909090909092,0.8539722726994303,0.5750000000000001,0.611111111111111,True
0.41432395693472657,0.11636363636363645,0.8497662167956388,0.7250000000000001,0.33333333333333337,False
0.29462684824578234,0.5654545454545454,0.6587173571268147,0.17500000000000002,0.3888888888888889,False
0.6991268524155415,0.78,0.7854503134124181,0.225,0.6666666666666666,True
0.751765893037336,0.06000000000000005,0.9232088531351451,0.5750000000000001,0.4444444444444445,False
0.6083428542835937,0.6672727272727272,0.08056843007942503,0.625,0.7222222222222222,True
0.2396110448582699,0.038181818181818206,0.06721522347224207,0.525,0.4444444444444445,False
0.7478880169459016,0.40181818181818185,0.31130939012189396,0.525,0.5,False
0.35402089883330135,0.24181818181818182,0.722400310349756,0.4,0.2777777777777778,False
0.9208579696608318,0.4418181818181819,0.7874920881229965,0.5,0.4444444444444445,False
0.8393808741483267,0.8854545454545455,0.5993833840374053,0.5750000000000001,0.8888888888888888,True
0.8477787692538633,0.56,0.6124507421851073,0.025,0.5,False
0.06069501546980677,0.13636363636363635,0.10764236274169506,0.5,0.2777777777777778,False
0.24991868969485698,0.5472727272727274,0.6066521020070645,0.8,0.4444444444444445,False
0.8978492381849873,0.4236363636363637,0.5532596933254385,0.525,0.5,False
0.03464235975014801,0.6963636363636363,0.20378953386283355,0.75,0.5,False
0.8795273160927689,0.11090909090909096,0.7842865018273883,0.875,0.4444444444444445,False
0.34437207595633423,0.5345454545454547,0.8029483226820753,0.47500000000000003,0.4444444444444445,False
0.43805822651800086,0.6509090909090909,0.7438797803050412,0.5750000000000001,0.5,False
0.29221672740615956,0.047272727272727355,0.8144435143026318,0.42500000000000004,0.2777777777777778,False
0.07190332830182383,0.2654545454545455,0.757335075647753,0.625,0.16666666666666669,False
0.23017070994320787,0.78,0.6065704310186414,0.525,0.5555555555555556,True
0.9976816138636156,0.150909090909091,0.3636400759540192,0.7000000000000001,0.5,False
0.6195261485601822,0.21090909090909093,0.46142066684362043,0.675,0.5,False
0.9574934743267923,0.10181818181818181,0.009820936357882268,0.325,0.5555555555555556,True
0.7842900150945286,0.01272727272727281,0.6650876942238194,0.675,0.4444444444444445,False
0.3435214450717615,0.810909090909091,0.02462380300957592,0.7250000000000001,0.8333333333333334,True
0.23197204593406778,0.5381818181818183,0.15366396471813298,0.625,0.5555555555555556,True
0.7159976982929006,0.1636363636363637,0.5839067317312208,0.15000000000000002,0.3888888888888889,False
0.5452543970111166,0.410909090909091,0.4452089756416277,0.25,0.4444444444444445,False
0.43201207562275357,0.27454545454545454,0.31569920574963756,0.15000000000000002,0.3888888888888889,False
0.9665835494658538,0.8636363636363638,0.7538640586397697,0.925,0.8333333333333334,True
0.9992244247817131,0.28,0.5879902811523777,0.1,0.3888888888888889,False
0.7022374928071653,0.8581818181818182,0.604242807848582,0.05,0.7222222222222222,True
0.5011133257165732,0.8600000000000001,0.7760785674908631,0.875,0.7222222222222222,True
0.15572382850614203,0.9327272727272728,0.2014006574514568,0.07500000000000001,0.611111111111111,True
0.2890894079775834,0.45999999999999996,0.9464034138473161,0.7000000000000001,0.2777777777777778,False
0.1521795331537557,0.09636363636363643,0.8437225636523266,0.525,0.16666666666666669,False
0.2691329402640291,0.6200000000000001,0.10860199685566693,0.925,0.5555555555555556,True
0.8138869661665736,0.5763636363636364,0.7474324683014476,0.6000000000000001,0.611111111111111,True
0.6131714354813154,0.6727272727272728,0.02392959960797925,0.5750000000000001,0.8333333333333334,True
0.588694948753659,0.28727272727272735,0.10280335667762418,0.45,0.5555555555555556,True
0.2867543428042465,0.7,0.2059538150560467,0.25,0.6666666666666666,True
0.8160969385627673,0.7636363636363637,0.48700410396716826,0.375,0.7777777777777778,True
0.6385485902044016,0.5745454545454547,0.6271311023541662,0.30000000000000004,0.611111111111111,True
0.467863665551951,0.9345454545454546,0.7053310737693204,0.65,0.7777777777777778,True
0.9809442002818757,0.8945454545454545,0.49625334340608857,0.875,0.8888888888888888,True
0.6373977366546856,0.5072727272727273,0.6007717908405986,0.8,0.4444444444444445,False
0.4361317977499979,0.6490909090909092,0.035220613757477995,0.65,0.6666666666666666,True
0.39524313866117367,0.1836363636363637,0.9558772485044,0.525,0.33333333333333337,False
0.23928580363769797,0.8727272727272728,0.5998121567266268,0.9750000000000001,0.6666666666666666,True
0.15076181501280117,0.9818181818181819,0.565898278783919,0.17500000000000002,0.5555555555555556,True
0.5565044074355147,0.8509090909090911,0.08359025665108111,0.17500000000000002,0.8333333333333334,True
0.5390080976724404,0.7981818181818183,0.0016334197684627454,0.9750000000000001,0.7777777777777778,True
0.09892336816472214,0.9781818181818183,0.7275660003675195,0.8,0.611111111111111,True
0.8256790452919248,0.6945454545454546,0.3389550197031259,0.025,0.611111111111111,True
0.05105453211131589,0.2472727272727273,0.05886436490597627,0.55,0.2777777777777778,False
0.9408060978559097,0.33818181818181825,0.179982440737489,0.1,0.4444444444444445,False
0.11940522554227717,0.07636363636363641,0.4218306552055046,0.47500000000000003,0.16666666666666669,False
0.16662357915453962,0.530909090909091,0.47720358535639174,0.07500000000000001,0.33333333333333337,False
0.6854000050037111,0.8181818181818181,0.5169161034771423,0.525,0.8888888888888888,True
0.1744293684482658,0.1454545454545455,0.5757396328889071,0.9500000000000001,0.2777777777777778,False
0.8653584742016996,0.8290909090909091,0.805908896012414,0.675,0.8333333333333334,True
0.7433763374502756,0.510909090909091,0.8552177552728832,0.07500000000000001,0.5,False
0.46100858136451206,0.8145454545454547,0.04610327296486105,0.2,0.8333333333333334,True
0.6514748438425165,0.2854545454545455,0.9082018090123936,0.7000000000000001,0.3888888888888889,False
0.0689928363536289,0.5836363636363637,0.8687138861098067,0.42500000000000004,0.33333333333333337,False
0.4201366013126402,0.21818181818181825,0.3498172611634032,0.4,0.4444444444444445,False
0.4166923801819683,0.13636363636363635,0.6044265675725341,0.275,0.3888888888888889,False
0.6509077565861348,0.54,0.40090246442207567,0.25,0.6666666666666666,True
0.5111707849988741,0.3727272727272728,0.18537272597341609,0.375,0.4444444444444445,False
0.5779202908824045,0.24,0.8183841394940482,0.125,0.2777777777777778,False
0.27437015786708474,0.13636363636363635,0.16724176654347958,0.5,0.3888888888888889,False
0.6042731692672065,0.33818181818181825,0.17220327909018518,0.675,0.5555555555555556,True
0.9404558380799094,0.6000000000000001,0.948690201523164,0.35000000000000003,0.611111111111111,True
0.012100641308970816,0.510909090909091,0.16703758907242175,1.0,0.3888888888888889,False
0.7431595099698943,0.2854545454545455,0.22861751434346733,0.9750000000000001,0.5,False
0.7873589578937713,0.08363636363636373,0.8578720623966352,0.9,0.4444444444444445,False
0.1247675359224758,0.5381818181818183,0.8584845948098087,0.47500000000000003,0.33333333333333337,False
0.7447189999249444,0.7727272727272727,0.6475080139657391,0.7250000000000001,0.7222222222222222,True
0.9666919632060446,0.7418181818181819,0.1745104845131388,0.5750000000000001,0.8333333333333334,True
0.5865016553944176,0.18000000000000005,0.06725605896645363,0.45,0.5555555555555556,True
0.8203250744302025,0.5818181818181818,0.25354758355963003,0.25,0.6666666666666666,True
0.29121598518901515,0.4,0.7801212814178083,0.55,0.2777777777777778,False
0.8396894363319461,0.20000000000000007,0.5761684055781285,0.2,0.4444444444444445,False
0.7001776317435432,0.3618181818181818,0.4846356453028972,0.875,0.5,False
0.3713921158192326,0.23818181818181827,0.12891765522592236,0.625,0.4444444444444445,False
0.12149010516132797,0.9472727272727273,0.5366396471813301,0.8,0.611111111111111,True
0.32037094178182157,0.9581818181818182,0.18657737305265737,0.5,0.8333333333333334,True
0.4747854658871997,0.9472727272727273,0.7118647528431713,0.775,0.7777777777777778,True
0.17243622353245325,0.7745454545454546,0.7805908896012415,0.47500000000000003,0.5555555555555556,True
0.49550916930056454,0.4236363636363637,0.9648406394838394,0.07500000000000001,0.22222222222222227,False
0.0031023008731475565,0.05818181818181822,0.7656859342140189,0.17500000000000002,0.11111111111111112,False
0.7888600712194879,0.9327272727272728,0.8177511893337689,0.75,0.8888888888888888,True
0.9569263870704107,0.6036363636363637,0.8856606162076076,0.75,0.611111111111111,True
0.7862164438625313,0.9000000000000001,0.2568144230965555,0.375,0.8888888888888888,True
0.2874548623562475,0.9090909090909092,0.4237703411805541,0.75,0.7777777777777778,True
0.5467304917814045,0.7054545454545456,0.5274720787308329,0.55,0.6666666666666666,True
0.8324340552576494,0.6436363636363638,0.5914817159074668,0.4,0.6666666666666666,True
0.19483617015953497,0.25454545454545463,0.14570104334687708,0.9750000000000001,0.3888888888888889,False
0.5544862439642735,0.18545454545454554,0.5525859076709476,0.525,0.3888888888888889,False
0.99712286612571,0.7563636363636363,0.8731649549788676,0.75,0.7222222222222222,True
0.11586926970836703,0.16545454545454552,0.8723890805888478,0.9,0.16666666666666669,False
0.9510970636555446,0.06727272727272726,0.5307593360148641,0.775,0.5,False
0.683056600311898,0.5545454545454547,0.759519774588072,0.9500000000000001,0.611111111111111,True
0.32577494975440113,0.9381818181818182,0.6258039487922903,0.42500000000000004,0.7222222222222222,True
0.9195653442970203,0.025454545454545507,0.9851971333483063,0.525,0.4444444444444445,False
0.6979759988658255,0.7545454545454546,0.5718398431917022,0.8,0.7222222222222222,True
0.5544695649273211,0.4618181818181819,0.008677542519958347,0.4,0.5,False
0.665201691254347,0.020000000000000018,0.34953141270392224,0.5750000000000001,0.5,False
0.21697759171385445,0.5781818181818181,0.9232088531351451,0.17500000000000002,0.3888888888888889,False
0.1666152396360634,0.8890909090909092,0.2045245727586418,0.7250000000000001,0.7777777777777778,True
0.40826946652100304,0.45999999999999996,0.9098964820221737,0.9500000000000001,0.33333333333333337,False
0.8330345005879362,0.20727272727272728,0.08218143210078199,0.875,0.5555555555555556,True
0.17613896973588744,0.8218181818181818,0.1550727892684321,0.325,0.7777777777777778,True
0.5891369432328978,0.24545454545454548,0.6863221512138351,0.65,0.4444444444444445,False
0.8506559031281534,0.47272727272727266,0.0035731057435122587,0.325,0.5555555555555556,True
0.5792712928755493,0.8781818181818182,0.0419993057965984,0.45,0.8888888888888888,True
0.000175129888000225,0.8345454545454545,0.5046654552136718,0.6000000000000001,0.5555555555555556,True
0.654243563976616,0.22000000000000008,0.23835677971292646,0.8500000000000001,0.5,False
0.3538791270192059,0.8618181818181818,0.9007493313187823,0.8500000000000001,0.6666666666666666,True
0.5336374477737655,0.35090909090909095,0.969700063295016,0.17500000000000002,0.2777777777777778,False
0.020840456672031715,0.06181818181818188,0.5969128366376054,0.9500000000000001,0.16666666666666669,False
0.1218320254188523,0.4036363636363637,0.07507605610796904,0.2,0.22222222222222227,False
0.39631893654460393,0.44000000000000006,0.403332176327664,0.225,0.33333333333333337,False
0.960062046017463,0.9218181818181819,0.06227412867264226,0.55,1.0,True
0.908632235574718,0.27636363636363637,0.4008207934336525,0.6000000000000001,0.5,False
0.881420386786867,0.26727272727272733,0.619106927741593,0.07500000000000001,0.3888888888888889,False
0.3356906372226067,0.3781818181818182,0.4414725279212691,0.125,0.2777777777777778,False
0.2612937928963982,0.07272727272727275,0.0969230455111583,0.30000000000000004,0.4444444444444445,False
0.06287162979209576,0.6181818181818182,0.4052310268085019,0.0,0.16666666666666669,False
0.2628449433329719,0.7381818181818183,0.3197827551707944,0.875,0.611111111111111,True
0.9592864707991761,0.9545454545454546,0.6649447699940789,0.7250000000000001,0.9444444444444444,True
0.6197179574851348,0.5818181818181818,0.5534230353022848,0.05,0.5,False
0.08563851523213051,0.7763636363636364,0.3945321273250709,0.225,0.3888888888888889,False
0.09317743993461813,0.6272727272727272,0.34387569675561996,0.775,0.33333333333333337,False
0.7995846919798851,0.3145454545454546,0.18682238601792678,0.8500000000000001,0.5555555555555556,True
0.5307769929364279,0.08909090909090911,0.0080854278538906,0.65,0.5,False
0.8915278831800252,0.8472727272727274,0.4989280682769463,0.07500000000000001,0.7777777777777778,True
0.0752057776184003,0.01090909090909098,0.711701410866325,0.875,0.16666666666666669,False
0.8309496209688852,0.33272727272727276,0.14274047001653836,0.15000000000000002,0.5,False
0.5818398645662199,0.7381818181818183,0.1052739040774241,0.5750000000000001,0.7777777777777778,True
0.8366705306435608,0.14909090909090916,0.8743083488167915,0.05,0.33333333333333337,False
0.13701828856401832,0.15272727272727282,0.6683953692549565,0.675,0.16666666666666669,False
0.13989542243830838,0.3927272727272728,0.9258835780060028,0.9,0.16666666666666669,False
0.7207095262319554,0.06000000000000005,0.23954100904506193,0.5,0.5,False
0.5190766485143148,0.3018181818181819,0.7541703248463565,0.375,0.33333333333333337,False
0.6005287254713914,0.1454545454545455,0.6696408518284093,0.55,0.4444444444444445,False
0.18005020390122672,0.6072727272727274,0.039181656696000156,1.0,0.611111111111111,True
0.28928121690253605,0.8036363636363637,0.24807562733527982,0.925,0.7777777777777778,True
0.5763441218904021,0.4981818181818183,0.20591297956183513,0.6000000000000001,0.4444444444444445,False
0.9531902827930715,0.00909090909090915,0.4120301365947281,0.7000000000000001,0.5,False
0.6626081010082479,0.9527272727272729,0.545541784919452,0.15000000000000002,0.8333333333333334,True
0.462076039729466,0.5418181818181818,0.5532596933254385,0.6000000000000001,0.5555555555555556,True
0.23106303842016163,0.7072727272727273,0.22635114441472526,0.2,0.611111111111111,True
0.5890452085296595,0.5563636363636364,0.6474875962186333,0.1,0.5,False
0.8251202975540192,0.8509090909090911,0.14267921677522102,0.2,0.8888888888888888,True
0.7974247566945486,0.8181818181818181,0.44745492782326396,0.675,0.8888888888888888,True
0.7536339451760056,0.3727272727272728,0.640504726708455,0.5,0.4444444444444445,False
0.21942941014585815,0.6054545454545455,0.502746186985728,0.42500000000000004,0.4444444444444445,False
0.7788609885665202,0.3345454545454546,0.9117340792616943,0.875,0.4444444444444445,False
0.3402857119029947,0.12727272727272732,0.5470118627110685,0.775,0.33333333333333337,False
0.435681463752283,0.7018181818181819,0.09851562978540947,0.7000000000000001,0.7777777777777778,True
0.7337608726472133,0.9981818181818183,0.7941278559323764,1.0,0.8888888888888888,True
0.7099181893237485,0.7436363636363637,0.4432488719194724,0.675,0.7777777777777778,True
0.40772739782004985,0.8618181818181818,0.9088551769197787,0.925,0.7222222222222222,True
0.47842983546130047,0.1581818181818182,0.15484819405026848,0.225,0.4444444444444445,False
0.9829039871237836,0.8145454545454547,0.965636931620965,0.7000000000000001,0.8333333333333334,True
0.5653025994279091,0.30545454545454553,0.9903832411131757,0.375,0.33333333333333337,False
0.49306569038703707,0.7527272727272727,0.8422116503664986,0.275,0.611111111111111,True
0.13182276855334374,0.7236363636363636,0.005492373971455987,0.325,0.611111111111111,True
0.27053397936803125,0.3472727272727273,0.48900504318353505,0.5,0.33333333333333337,False
0.2451651641634212,0.7218181818181819,0.8175265941156054,0.625,0.5555555555555556,True
0.06954324457305833,0.5527272727272727,0.8217734855136084,0.925,0.33333333333333337,False
0.36910708775675294,0.26181818181818184,0.6830757294240154,0.6000000000000001,0.2777777777777778,False
0.02255005795965337,0.3218181818181819,0.7420626008126263,0.25,0.16666666666666669,False
0.6426182752207887,0.9018181818181819,0.1822283929191253,0.30000000000000004,0.9444444444444444,True
0.605032065448541,0.7727272727272727,0.9497723421197705,0.7000000000000001,0.6666666666666666,True
0.25108622228152544,1.0,0.385813749310901,0.25,0.7777777777777778,True
0.6427683865533604,0.21090909090909093,0.35800477775282274,0.8500000000000001,0.5,False
0.24026986681788992,0.4054545454545455,0.5684300794250363,0.15000000000000002,0.22222222222222227,False
0.007413831925344616,0.8163636363636364,0.1566245380484717,0.375,0.611111111111111,True
0.07715722494183186,0.38363636363636366,0.27645629581232006,0.07500000000000001,0.11111111111111112,False
0.7732818507059404,0.5436363636363637,0.38669171243644973,0.9,0.6666666666666666,True
0.6893946343538124,0.10909090909090913,0.37062294546419744,0.2,0.4444444444444445,False
0.06390573008314498,0.9109090909090909,0.1897829593482655,0.9,0.6666666666666666,True
0.2498019364361902,0.749090909090909,0.6894869020152317,0.42500000000000004,0.5555555555555556,True
0.07322931173954011,0.17272727272727273,0.9776017314249545,0.7250000000000001,0.16666666666666669,False
0.9892503606841742,0.3927272727272728,0.6615145884803071,0.42500000000000004,0.5,False
0.03389180308728973,0.6381818181818182,0.9128570553525124,0.07500000000000001,0.22222222222222227,False
0.9392049103084789,0.8200000000000001,0.6104089674745289,0.0,0.7222222222222222,True
0.36073421120664495,0.17272727272727273,0.8754517426547155,0.5750000000000001,0.2777777777777778,False
0.07700711360926016,0.5672727272727274,0.9709863813626805,0.35000000000000003,0.33333333333333337,False
0.56156649515057,0.42000000000000004,0.6946117565387835,0.7000000000000001,0.3888888888888889,False
0.25970928438591956,0.13090909090909097,0.3058986871388611,0.6000000000000001,0.33333333333333337,False
0.30395042990217747,0.7109090909090909,0.17769565306164117,0.225,0.611111111111111,True
0.7308003435881613,0.39636363636363636,0.8399656981848623,0.225,0.3888888888888889,False
0.5301515290507126,0.26,0.1643424464544582,0.925,0.5,False
0.23373168433254665,0.15636363636363637,0.3316046307450436,0.875,0.33333333333333337,False
0.5889784923818498,0.38181818181818183,0.6923453866100414,0.9500000000000001,0.4444444444444445,False
0.14418193493507686,0.9199999999999999,0.5158952161218532,0.17500000000000002,0.5555555555555556,True
0.7902360917680614,0.781818181818182,0.4884945995058905,0.8500000000000001,0.7777777777777778,True
0.9640650148860405,0.4872727272727273,0.28821691814525185,0.05,0.3888888888888889,False
0.6237459449091409,0.7727272727272727,0.5663270514731404,0.625,0.7222222222222222,True
0.6294001384360067,0.9509090909090909,0.2714335300242971,0.225,0.8888888888888888,True
0.5162161936769771,0.1072727272727273,0.32668395369254954,0.125,0.3888888888888889,False
0.2651716689878326,0.2218181818181818,0.016497539661473753,0.2,0.3888888888888889,False
0.8572024251319729,0.5,0.9802764562958124,0.17500000000000002,0.3888888888888889,False
0.5165497744160252,0.14181818181818184,0.6634338567082508,0.7250000000000001,0.3888888888888889,False
0.8822126410421062,0.19090909090909092,0.7674826959593278,0.17500000000000002,0.3888888888888889,False
0.4445046743001059,0.7127272727272729,0.2003593523490618,0.275,0.7222222222222222,True
0.20768736813136407,0.7745454545454546,0.9633501439451171,0.5,0.5555555555555556,True
0.1026594724420612,0.08545454545454545,0.5360271147681565,0.1,0.055555555555555566,False
0.10550324824244645,0.8490909090909091,0.010208873552892173,0.5750000000000001,0.7222222222222222,True
